################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.1681893951981457E+00 a       521     0    18     1    11
 -4.3742272381561023E+00 a       522     0    18     1    12
  1.2458323978978147E+01 a       523     0    18     1    13
  3.4418652209169132E+00 a       524     0    18     1    14
 -1.9610608704182166E+01 a       525     0    18     1    15
 -1.8613706184345613E+01 a       526     0    18     1    16
  2.6876230706723657E+01 a       527     0    18     1    17
  2.5960813851327220E+01 a       528     0    18     1    18
 -2.5391122148342568E+01 a       529     0    18     1    19
  1.1066304154324863E+01 a       530     0    18     1    20
  1.3794749069549271E+01 a       531     0    18     1    21
  5.3581781459702542E+00 a       532     0    18     1    22
  1.7824022266065615E+01 a       533     0    18     1    23
  2.5703199576184385E+01 a       534     0    18     1    24
 -1.4135447529178499E+01 a       535     0    18     1    25
  1.8911942397269190E+01 a       536     0    18     1    26
  1.0401427108843743E+01 a       537     0    18     1    27
 -1.2167522651773696E+01 a       538     0    18     1    28
 -6.7329341405548915E+00 a       539     0    18     1    29
 -2.1287514742300012E+01 a       540     0    18     1    30
 -6.2849064595469928E+00 a       541     0    19     1     1
  6.6724060942149430E+00 a       542     0    19     1     2
 -2.0439009507823908E+01 a       543     0    19     1     3
 -1.1417374695698517E+00 a       544     0    19     1     4
  4.2462526611283924E-01 a       545     0    19     1     5
  7.4215697286651547E+00 a       546     0    19     1     6
 -1.8118871211462444E+00 a       547     0    19     1     7
 -1.5722518927056548E+01 a       548     0    19     1     8
 -1.6177076364687686E+01 a       549     0    19     1     9
 -1.4935267758839387E+01 a       550     0    19     1    10
  3.2184987683538743E+01 a       551     0    19     1    11
  6.6157040728971239E+00 a       552     0    19     1    12
  1.5678439133438980E+01 a       553     0    19     1    13
 -2.7591828845285042E+00 a       554     0    19     1    14
  1.0531755575814774E+01 a       555     0    19     1    15
  2.5535499044826825E+01 a       556     0    19     1    16
 -9.5644722061788698E+00 a       557     0    19     1    17
 -1.8244068252660124E+01 a       558     0    19     1    18
  5.3851487479875262E+00 a       559     0    19     1    19
  5.9215817900827394E-01 a       560     0    19     1    20
  5.1273371504960241E-01 a       561     0    19     1    21
 -1.6146569437170871E+01 a       562     0    19     1    22
 -4.3584500572598484E-01 a       563     0    19     1    23
  9.0904406125263488E+00 a       564     0    19     1    24
 -1.0537421106085256E+01 a       565     0    19     1    25
  1.4181338392339930E+01 a       566     0    19     1    26
 -1.3447745556273793E+01 a       567     0    19     1    27
 -1.3368583879995393E+00 a       568     0    19     1    28
 -1.1173593514626850E+01 a       569     0    19     1    29
  1.0296255873605592E+01 a       570     0    19     1    30
 -8.2428104541810630E+00 a       571     0    20     1     1
  8.8796842088234769E+00 a       572     0    20     1     2
  1.0619091480575760E+00 a       573     0    20     1     3
  3.0258711354006696E+01 a       574     0    20     1     4
  3.2276308391998477E+01 a       575     0    20     1     5
  9.4593438676245323E-01 a       576     0    20     1     6
  5.2889236551148118E+00 a       577     0    20     1     7
 -2.0847860308735672E+01 a       578     0    20     1     8
 -2.6822624208117762E+01 a       579     0    20     1     9
  5.4059864909620015E-01 a       580     0    20     1    10
  1.1019945381516646E+01 a       581     0    20     1    11
  2.5846078387973918E+01 a       582     0    20     1    12
 -8.3632417182447227E+00 a       583     0    20     1    13
 -2.4740700308610336E+01 a       584     0    20     1    14
  3.6208116181661194E+00 a       585     0    20     1    15
 -1.0909626073852685E+01 a       586     0    20     1    16
 -1.5377491607248515E+00 a       587     0    20     1    17
  2.6695252865745495E+01 a       588     0    20     1    18
  2.0254826616516578E+01 a       589     0    20     1    19
  4.1790695127903987E+01 a       590     0    20     1    20
 -1.7208482658445739E+01 a       591     0    20     1    21
  1.6162931160578363E+01 a       592     0    20     1    22
  2.2929874169202076E+01 a       593     0    20     1    23
  4.8028067237605363E+01 a       594     0    20     1    24
 -1.2296939041652999E+01 a       595     0    20     1    25
  2.8914677383543349E+01 a       596     0    20     1    26
  4.6866363901141064E+00 a       597     0    20     1    27
  3.0664636064430621E+01 a       598     0    20     1    28
 -1.8690723850624138E+01 a       599     0    20     1    29
 -5.3422138329662490E+00 a       600     0    20     1    30
  1.1857015255068597E+00 a       601     0    21     1     1
 -2.2284024077138271E+00 a       602     0    21     1     2
  7.4399470647317525E+00 a       603     0    21     1     3
  4.2575829101963478E+00 a       604     0    21     1     4
  9.5472992069849172E-01 a       605     0    21     1     5
  1.0715622905022528E+01 a       606     0    21     1     6
  4.5944539052349764E-01 a       607     0    21     1     7
 -1.8773502418273083E+01 a       608     0    21     1     8
 -1.5949574603145641E-01 a       609     0    21     1     9
  1.8486812614062040E+00 a       610     0    21     1    10
  1.6521265389675460E+01 a       611     0    21     1    11
 -1.7748441421274923E+00 a       612     0    21     1    12
  1.4920950349950397E+01 a       613     0    21     1    13
 -4.3131536958339174E+00 a       614     0    21     1    14
 -3.4123194010591740E+00 a       615     0    21     1    15
  1.3212064372329806E+01 a       616     0    21     1    16
  5.1619174236910190E+00 a       617     0    21     1    17
  1.9503050841978759E+01 a       618     0    21     1    18
 -3.2103364193599321E-01 a       619     0    21     1    19
  6.6359913987349861E+00 a       620     0    21     1    20
 -1.9230818854548297E+00 a       621     0    21     1    21
 -6.7994370793154335E-01 a       622     0    21     1    22
  1.4192241767639315E+01 a       623     0    21     1    23
 -1.1521165113177439E+01 a       624     0    21     1    24
 -8.8553400738031876E+00 a       625     0    21     1    25
 -1.3093055000563252E+01 a       626     0    21     1    26
  4.5200480937720924E+00 a       627     0    21     1    27
  1.4686296617766346E+00 a       628     0    21     1    28
 -3.4160692974115618E+00 a       629     0    21     1    29
  1.8089753839111250E+01 a       630     0    21     1    30
 -7.5883745496365645E-02 a       631     0    22     1     1
  8.0244996748008557E+00 a       632     0    22     1     2
  4.8558915045542852E+00 a       633     0    22     1     3
 -2.5261527800070539E+01 a       634     0    22     1     4
  5.0290274587409884E+00 a       635     0    22     1     5
 -3.8646602856952823E+00 a       636     0    22     1     6
 -5.5795771740826838E+00 a       637     0    22     1     7
  9.0271412961284199E+00 a       638     0    22     1     8
  1.0456903484837540E+01 a       639     0    22     1     9
  1.5726710307323909E+01 a       640     0    22     1    10
 -1.3377772335933045E+00 a       641     0    22     1    11
 -4.5267636130524194E+00 a       642     0    22     1    12
 -1.9700276235726758E+01 a       643     0    22     1    13
 -1.3970600549346301E+01 a       644     0    22     1    14
  9.8464336090341646E+00 a       645     0    22     1    15
  1.2925970679869785E+01 a       646     0    22     1    16
 -1.7780183376861780E+00 a       647     0    22     1    17
 -4.5121858675710245E+00 a       648     0    22     1    18
 -1.9962867501141546E+00 a       649     0    22     1    19
 -3.0327984621459233E+01 a       650     0    22     1    20
  7.0874956314681024E+00 a       651     0    22     1    21
 -9.2101769813333831E+00 a       652     0    22     1    22
 -6.1620586618945303E+00 a       653     0    22     1    23
 -1.2981978317576022E+01 a       654     0    22     1    24
  1.0285339414484065E+01 a       655     0    22     1    25
 -1.0388926261189365E+01 a       656     0    22     1    26
 -6.1480291249196393E+00 a       657     0    22     1    27
 -9.9170934391099141E+00 a       658     0    22     1    28
 -1.0760871279636546E+00 a       659     0    22     1    29
  9.6141081624108491E+00 a       660     0    22     1    30
  4.9816924692848535E-01 a       661     0    23     1     1
  1.7623798775249668E+01 a       662     0    23     1     2
 -7.1110593563225901E+00 a       663     0    23     1     3
 -1.1633686592803274E+01 a       664     0    23     1     4
  2.6514877473016907E+00 a       665     0    23     1     5
  3.3202193857315613E+01 a       666     0    23     1     6
 -2.2006773223082323E+01 a       667     0    23     1     7
  2.8770604166956542E+00 a       668     0    23     1     8
 -2.2676285990443816E+01 a       669     0    23     1     9
 -8.0156992313355135E-01 a       670     0    23     1    10
  1.3612343864549148E+01 a       671     0    23     1    11
  1.5862241096546809E+01 a       672     0    23     1    12
 -3.4622996668887320E+00 a       673     0    23     1    13
  1.4010602410847962E+01 a       674     0    23     1    14
  1.6892260395428078E+01 a       675     0    23     1    15
  2.2225588572154230E+01 a       676     0    23     1    16
 -7.6991570259139239E+00 a       677     0    23     1    17
 -1.5713674985180251E+01 a       678     0    23     1    18
  1.2536242774182057E+01 a       679     0    23     1    19
  2.4069729677851406E+00 a       680     0    23     1    20
  5.2180596524616414E+00 a       681     0    23     1    21
  2.4945906690152024E+00 a       682     0    23     1    22
  5.8101023856217013E+00 a       683     0    23     1    23
  4.7570673965757431E+00 a       684     0    23     1    24
  8.5358663753155817E+00 a       685     0    23     1    25
 -5.6914485124349854E+00 a       686     0    23     1    26
  2.8935013001470207E+00 a       687     0    23     1    27
  5.6630988292454676E+00 a       688     0    23     1    28
 -2.2479034571515037E+01 a       689     0    23     1    29
  1.9691165596815825E+01 a       690     0    23     1    30
 -5.7911264120267969E+00 a       691     0    24     1     1
 -3.1181678141655444E+00 a       692     0    24     1     2
  2.1922006308147079E+01 a       693     0    24     1     3
 -1.6455654362181775E+00 a       694     0    24     1     4
  7.4398833704095919E+00 a       695     0    24     1     5
  7.2959671253553520E+00 a       696     0    24     1     6
  1.0833730712816610E+01 a       697     0    24     1     7
 -3.8725829720938222E+01 a       698     0    24     1     8
 -2.6803915384336605E+01 a       699     0    24     1     9
  1.1616555248457644E+01 a       700     0    24     1    10
  5.9104378435468501E+00 a       701     0    24     1    11
  1.8487918676161186E+01 a       702     0    24     1    12
  2.3574488470625830E+01 a       703     0    24     1    13
  4.1938326871232174E+00 a       704     0    24     1    14
 -1.8299448069664113E+01 a       705     0    24     1    15
  3.1086732999963438E+00 a       706     0    24     1    16
  2.5545952635602944E+00 a       707     0    24     1    17
  2.5083878475976751E+00 a       708     0    24     1    18
 -1.6673356975428153E+00 a       709     0    24     1    19
 -8.4498958604845580E+00 a       710     0    24     1    20
 -1.1115535092228710E+01 a       711     0    24     1    21
 -1.7308482540735628E+01 a       712     0    24     1    22
 -7.7278990281439164E+00 a       713     0    24     1    23
  1.2372719021260997E+01 a       714     0    24     1    24
 -1.6653431425679056E+01 a       715     0    24     1    25
  1.2651976545374321E+01 a       716     0    24     1    26
 -4.1231926316404738E+01 a       717     0    24     1    27
  1.5237359372328251E+01 a       718     0    24     1    28
  1.6818717314041514E+00 a       719     0    24     1    29
  5.2105965486712846E-01 a       720     0    24     1    30
  4.1733498550817654E+00 a       721     0    25     1     1
 -4.5157532347246976E+00 a       722     0    25     1     2
  1.3450705588114033E+01 a       723     0    25     1     3
  2.2620106879772957E+00 a       724     0    25     1     4
 -8.3960902749336408E-01 a       725     0    25     1     5
 -1.2082790020561120E+01 a       726     0    25     1     6
  2.1331386393443648E+00 a       727     0    25     1     7
  1.0278445252693187E+01 a       728     0    25     1     8
  7.7619181375062682E+00 a       729     0    25     1     9
  8.2417795947248678E+00 a       730     0    25     1    10
 -2.2153145371748288E+01 a       731     0    25     1    11
 -3.3759438690847694E+00 a       732     0    25     1    12
 -1.0599597401219132E+01 a       733     0    25     1    13
 -1.8677234959264366E+00 a       734     0    25     1    14
 -7.2628749402190582E+00 a       735     0    25     1    15
 -1.6210932154233841E+01 a       736     0    25     1    16
  6.6656601735692860E+00 a       737     0    25     1    17
  1.0273220775547498E+01 a       738     0    25     1    18
 -4.9164782563871476E+00 a       739     0    25     1    19
  1.9323404752727871E-01 a       740     0    25     1    20
 -6.4491939243079943E-01 a       741     0    25     1    21
  1.1138235558026873E+01 a       742     0    25     1    22
 -2.9847734516383131E+00 a       743     0    25     1    23
 -5.3574789889658989E+00 a       744     0    25     1    24
  6.4456969195244422E+00 a       745     0    25     1    25
 -7.5702644092433564E+00 a       746     0    25     1    26
  3.8188032576344404E+00 a       747     0    25     1    27
 -3.2475469944980496E-02 a       748     0    25     1    28
  5.7567740757173951E+00 a       749     0    25     1    29
 -9.1243266391162230E+00 a       750     0    25     1    30
  4.8947147522743792E+00 a       751     0    26     1     1
  2.0734783521588733E+00 a       752     0    26     1     2
 -1.9973038241483160E+01 a       753     0    26     1     3
 -1.7931168641837502E+01 a       754     0    26     1     4
 -1.0040742591444651E+01 a       755     0    26     1     5
 -2.3471034358665154E+01 a       756     0    26     1     6
 -6.5235179308143838E+00 a       757     0    26     1     7
  4.9823055255497017E+01 a       758     0    26     1     8
  4.2579524504091125E+01 a       759     0    26     1     9
 -3.6290026190071978E+00 a       760     0    26     1    10
 -1.9859540021631432E+00 a       761     0    26     1    11
 -2.1441056261366583E+01 a       762     0    26     1    12
 -1.4373624482475535E+01 a       763     0    26     1    13
  7.8996511163798324E+00 a       764     0    26     1    14
  1.3948452132728782E+01 a       765     0    26     1    15
  1.8367869228905516E+01 a       766     0    26     1    16
 -1.4335763308360491E+01 a       767     0    26     1    17
 -1.6684365772168441E+01 a       768     0    26     1    18
 -1.6808877959222976E+00 a       769     0    26     1    19
 -1.7914490808029967E+01 a       770     0    26     1    20
  1.3291161773298912E+01 a       771     0    26     1    21
  3.8314815903363941E+00 a       772     0    26     1    22
 -5.8816441253614782E+00 a       773     0    26     1    23
 -4.4500275382713262E+01 a       774     0    26     1    24
  2.1756106233650470E+01 a       775     0    26     1    25
 -2.9322300362492630E+01 a       776     0    26     1    26
  1.8926132712066771E+01 a       777     0    26     1    27
 -2.4697867531122544E+01 a       778     0    26     1    28
  9.1727138363034069E+00 a       779     0    26     1    29
  2.8309139451820569E+00 a       780     0    26     1    30
 -1.1778541829145022E+00 a       781     0    27     1     1
  1.5856398114272203E+00 a       782     0    27     1     2
 -5.7956428107373466E+00 a       783     0    27     1     3
 -3.1975888325172686E+00 a       784     0    27     1     4
 -7.7995675979499102E-01 a       785     0    27     1     5
 -6.0223906231496995E+00 a       786     0    27     1     6
 -5.1963856852229373E-01 a       787     0    27     1     7
  1.0082837752528750E+01 a       788     0    27     1     8
  6.2151861492388294E-01 a       789     0    27     1     9
  4.1511491980543375E-03 a       790     0    27     1    10
 -7.5883711680827686E+00 a       791     0    27     1    11
  1.0271159786057229E+00 a       792     0    27     1    12
 -9.3388482778193609E+00 a       793     0    27     1    13
  4.2802777939195922E+00 a       794     0    27     1    14
  1.5859859216067391E+00 a       795     0    27     1    15
 -5.8518934357244987E+00 a       796     0    27     1    16
 -2.4656888563380570E+00 a       797     0    27     1    17
 -1.0302504280535125E+01 a       798     0    27     1    18
  6.1330174552195749E-01 a       799     0    27     1    19
 -5.3262611965606075E+00 a       800     0    27     1    20
  1.5600572540293574E+00 a       801     0    27     1    21
  5.0774353890257151E-01 a       802     0    27     1    22
 -7.4144612260613645E+00 a       803     0    27     1    23
  8.5000405354989201E+00 a       804     0    27     1    24
  7.1751524821187278E+00 a       805     0    27     1    25
  8.6019220912314420E+00 a       806     0    27     1    26
 -2.0332053490638202E+00 a       807     0    27     1    27
 -4.6626978523665558E-01 a       808     0    27     1    28
  4.8845244768059155E+00 a       809     0    27     1    29
 -1.1633330856575597E+01 a       810     0    27     1    30
  8.3427265515238902E-01 a       811     0    28     1     1
 -3.6150497270461637E+00 a       812     0    28     1     2
 -4.3157710674230225E+00 a       813     0    28     1     3
  1.0813921111050472E+01 a       814     0    28     1     4
 -3.4193800522808551E+00 a       815     0    28     1     5
  6.9731620359168467E+00 a       816     0    28     1     6
  3.2505085383409180E+00 a       817     0    28     1     7
 -4.1834004807263412E+00 a       818     0    28     1     8
 -6.2245576605219126E+00 a       819     0    28     1     9
 -6.4726386485211673E+00 a       820     0    28     1    10
 -3.7253042933859865E-01 a       821     0    28     1    11
  1.7223307340419403E+00 a       822     0    28     1    12
  1.3854175301632914E+01 a       823     0    28     1    13
  7.0470821665271961E+00 a       824     0    28     1    14
 -5.7314240917411983E+00 a       825     0    28     1    15
 -8.3742767224610564E+00 a       826     0    28     1    16
  1.6279382985550446E+00 a       827     0    28     1    17
  7.4665857803704216E-01 a       828     0    28     1    18
  5.0768540271501950E-01 a       829     0    28     1    19
  1.4677369792380199E+01 a       830     0    28     1    20
 -4.4738127367454057E+00 a       831     0    28     1    21
  3.5683319227392123E+00 a       832     0    28     1    22
  1.7301964869966919E+00 a       833     0    28     1    23
  6.8131417583531144E+00 a       834     0    28     1    24
 -5.4788787133799115E+00 a       835     0    28     1    25
  5.6211412654289230E+00 a       836     0    28     1    26
  3.2577199435709399E+00 a       837     0    28     1    27
  5.5988473824195841E+00 a       838     0    28     1    28
  1.3191733489810693E+00 a       839     0    28     1    29
 -4.1007853925800166E+00 a       840     0    28     1    30
 -4.9810085520575387E-01 a       841     0    29     1     1
 -4.1990032848534176E+00 a       842     0    29     1     2
  5.0801980013474566E+00 a       843     0    29     1     3
 -3.2648409460699348E+00 a       844     0    29     1     4
 -2.6642558611695359E+00 a       845     0    29     1     5
 -1.4551875669271995E+01 a       846     0    29     1     6
  6.8892271736151063E+00 a       847     0    29     1     7
 -6.8106659893954247E-01 a       848     0    29     1     8
  3.1410335092814310E+00 a       849     0    29     1     9
  2.7348359790555481E+00 a       850     0    29     1    10
 -1.5846022504694726E-01 a       851     0    29     1    11
  1.8097029418810315E-01 a       852     0    29     1    12
  1.7544386539778525E+00 a       853     0    29     1    13
  1.3050998422322366E+00 a       854     0    29     1    14
 -8.5213714541938330E+00 a       855     0    29     1    15
 -3.9765752855488583E+00 a       856     0    29     1    16
  4.0339871162154841E+00 a       857     0    29     1    17
  4.0408311492645179E+00 a       858     0    29     1    18
 -8.5636011586059322E+00 a       859     0    29     1    19
 -5.1115110772294985E+00 a       860     0    29     1    20
 -3.3566496709006324E+00 a       861     0    29     1    21
  2.6019480425827901E-01 a       862     0    29     1    22
  8.2629456205287415E+00 a       863     0    29     1    23
 -6.8256168185253916E+00 a       864     0    29     1    24
 -1.3764461609883664E+01 a       865     0    29     1    25
 -9.0822668590645161E-01 a       866     0    29     1    26
 -6.0908348124108604E+00 a       867     0    29     1    27
 -3.5996884656133621E+00 a       868     0    29     1    28
  1.9636123880593657E+00 a       869     0    29     1    29
 -1.0196852175450935E+01 a       870     0    29     1    30
  4.0895000885443817E+00 a       871     0    30     1     1
 -2.0787904572290067E-01 a       872     0    30     1     2
 -1.4081478508290616E+01 a       873     0    30     1     3
  1.3088896034527501E+01 a       874     0    30     1     4
  3.1521192844712265E+00 a       875     0    30     1     5
 -4.1989101269726827E+00 a       876     0    30     1     6
 -3.0168063506511809E+00 a       877     0    30     1     7
  1.5803689072587499E+01 a       878     0    30     1     8
  2.0334302446515895E+01 a       879     0    30     1     9
 -3.2920588029826829E+00 a       880     0    30     1    10
 -9.6325138871309370E+00 a       881     0    30     1    11
 -1.1804377435758129E+01 a       882     0    30     1    12
 -1.5845419280573273E+01 a       883     0    30     1    13
 -2.2717114819343056E+01 a       884     0    30     1    14
  1.1081111423665329E+01 a       885     0    30     1    15
 -2.1185576304441809E+00 a       886     0    30     1    16
 -6.5548316001940563E+00 a       887     0    30     1    17
  3.9924011489748392E+00 a       888     0    30     1    18
  8.3781769007089562E+00 a       889     0    30     1    19
  7.4158342285199179E+00 a       890     0    30     1    20
  8.0065594926803403E+00 a       891     0    30     1    21
  5.9815564546979676E+00 a       892     0    30     1    22
 -9.3448233527083939E+00 a       893     0    30     1    23
  2.2467984429203840E+00 a       894     0    30     1    24
  1.9514078768767288E+01 a       895     0    30     1    25
 -1.9180707535858745E+00 a       896     0    30     1    26
  2.4108401549689329E+01 a       897     0    30     1    27
 -4.1820118881624015E+00 a       898     0    30     1    28
  7.7642184311756717E+00 a       899     0    30     1    29
  1.4931697728675084E+00 a       900     0    30     1    30
 -4.2287338377014666E-01 a       901     0    31     1     1
  1.6239208870364419E+00 a       902     0    31     1     2
 -4.7457532431880143E+00 a       903     0    31     1     3
 -9.7058838938451630E-01 a       904     0    31     1     4
  4.1054078493397006E-01 a       905     0    31     1     5
  8.3222783491223016E+00 a       906     0    31     1     6
 -8.4279429892527480E-01 a       907     0    31     1     7
 -5.2974306198171046E+00 a       908     0    31     1     8
 -4.5100832675774399E-01 a       909     0    31     1     9
 -2.7713724895884551E+00 a       910     0    31     1    10
  8.9187990579433443E+00 a       911     0    31     1    11
  7.7686565224096704E-01 a       912     0    31     1    12
  4.2237072765458974E+00 a       913     0    31     1    13
  2.5214335623670205E+00 a       914     0    31     1    14
  2.2631222200665766E+00 a       915     0    31     1    15
  5.8688363532115400E+00 a       916     0    31     1    16
 -2.7204189725082051E+00 a       917     0    31     1    17
 -2.6699564934183826E+00 a       918     0    31     1    18
  2.3883667120453902E+00 a       919     0    31     1    19
  1.1001003999194612E+00 a       920     0    31     1    20
  7.7996081410086349E-01 a       921     0    31     1    21
 -5.2218265674211679E+00 a       922     0    31     1    22
  1.5500646564493354E+00 a       923     0    31     1    23
  3.6770383939820510E+00 a       924     0    31     1    24
 -9.0919102148193531E-01 a       925     0    31     1    25
  3.1470853359784243E+00 a       926     0    31     1    26
  1.4754014590047919E+00 a       927     0    31     1    27
  1.0608123219325110E+00 a       928     0    31     1    28
 -6.4345849867076177E-01 a       929     0    31     1    29
  2.6673093073920038E+00 a       930     0    31     1    30
 -3.6603925313087955E+00 a       931     0    32     1     1
  2.2463356280718877E-01 a       932     0    32     1     2
  9.5517760009998387E+00 a       933     0    32     1     3
 -5.3495260441395596E+00 a       934     0    32     1     4
 -1.4413719977904107E+00 a       935     0    32     1     5
  1.0392392786249665E+01 a       936     0    32     1     6
  1.9094011026090887E+00 a       937     0    32     1     7
 -1.5952436380319327E+01 a       938     0    32     1     8
 -2.0087961918142163E+01 a       939     0    32     1     9
  1.3705956891254849E+00 a       940     0    32     1    10
  1.5773388748205575E-01 a       941     0    32     1    11
  7.7721471690488082E+00 a       942     0    32     1    12
  1.0396225048189871E+01 a       943     0    32     1    13
  1.3780892292592831E+01 a       944     0    32     1    14
 -6.9745746113524643E+00 a       945     0    32     1    15
 -5.8399800337578887E+00 a       946     0    32     1    16
  8.1573270923841044E+00 a       947     0    32     1    17
 -9.6660540735095102E-01 a       948     0    32     1    18
 -3.6433710893208597E+00 a       949     0    32     1    19
 -6.2937045220945120E-01 a       950     0    32     1    20
 -7.8133197680199569E+00 a       951     0    32     1    21
 -2.1270107116697070E+00 a       952     0    32     1    22
  3.4165981913021497E+00 a       953     0    32     1    23
  8.2833508051108176E+00 a       954     0    32     1    24
 -1.2797051298978149E+01 a       955     0    32     1    25
  6.9505897184711873E+00 a       956     0    32     1    26
 -1.2566028049662815E+01 a       957     0    32     1    27
  7.3305366717456257E+00 a       958     0    32     1    28
 -6.7480900762550657E+00 a       959     0    32     1    29
  2.2182982599625944E+00 a       960     0    32     1    30
  4.7763167011075031E-01 a       961     0    33     1     1
 -6.8740698465282402E-01 a       962     0    33     1     2
  2.7816932432145336E+00 a       963     0    33     1     3
  1.8175223430761223E+00 a       964     0    33     1     4
  4.8174946753544529E-01 a       965     0    33     1     5
  2.5946884652364730E+00 a       966     0    33     1     6
  4.0942808683639065E-01 a       967     0    33     1     7
 -2.7478970294236782E+00 a       968     0    33     1     8
 -8.8963820057515430E-01 a       969     0    33     1     9
 -7.6168509379858496E-01 a       970     0    33     1    10
  1.6237869777401628E+00 a       971     0    33     1    11
 -2.5871728540063282E-01 a       972     0    33     1    12
  3.1012015658497170E+00 a       973     0    33     1    13
 -2.4687932889469475E+00 a       974     0    33     1    14
  1.8146718311481064E-01 a       975     0    33     1    15
  1.3599706395955204E+00 a       976     0    33     1    16
 -2.1956477605708905E-02 a       977     0    33     1    17
  2.8196501085749093E+00 a       978     0    33     1    18
 -5.6077583526842478E-01 a       979     0    33     1    19
  2.2826891107083891E+00 a       980     0    33     1    20
 -9.9582921979615857E-01 a       981     0    33     1    21
  4.5138035998482727E-02 a       982     0    33     1    22
  2.1769160463414532E+00 a       983     0    33     1    23
 -5.2029943211318370E+00 a       984     0    33     1    24
 -4.9569628372778327E+00 a       985     0    33     1    25
 -3.3207885409340347E+00 a       986     0    33     1    26
  1.8930145702519427E-01 a       987     0    33     1    27
 -3.7866442576392190E-01 a       988     0    33     1    28
 -3.6096346209812498E+00 a       989     0    33     1    29
  4.9509097229324910E+00 a       990     0    33     1    30
 -1.3081768576256092E+00 a       991     0    34     1     1
  9.7815502028417478E-01 a       992     0    34     1     2
  3.0177355683655183E+00 a       993     0    34     1     3
 -2.4314944103238778E+00 a       994     0    34     1     4
  1.9308420853347730E+00 a       995     0    34     1     5
 -4.0830383193795194E+00 a       996     0    34     1     6
 -1.6229530575827515E+00 a       997     0    34     1     7
  1.4910657241739751E+00 a       998     0    34     1     8
  3.0762657033713849E+00 a       999     0    34     1     9
  1.0127069692785189E+00 a      1000     0    34     1    10
  6.2661995053862929E-01 a      1001     0    34     1    11
 -1.6831756578184243E-01 a      1002     0    34     1    12
 -8.0525083449392554E+00 a      1003     0    34     1    13
 -3.2752256593799598E+00 a      1004     0    34     1    14
  2.9984651709326688E+00 a      1005     0    34     1    15
  3.5662907069085712E+00 a      1006     0    34     1    16
 -1.1274444277452462E+00 a      1007     0    34     1    17
  8.6545125402094714E-01 a      1008     0    34     1    18
 -8.0412191779705308E-02 a      1009     0    34     1    19
 -5.2111616729510972E+00 a      1010     0    34     1    20
  2.4726408562195283E+00 a      1011     0    34     1    21
 -1.2933998401159426E+00 a      1012     0    34     1    22
  1.2910016541463132E+00 a      1013     0    34     1    23
 -2.9382040927188964E+00 a      1014     0    34     1    24
  1.7340254864226705E+00 a      1015     0    34     1    25
 -2.7069942214342233E+00 a      1016     0    34     1    26
 -1.2527130336351142E+00 a      1017     0    34     1    27
 -2.6222112997474412E+00 a      1018     0    34     1    28
 -4.2522621193588661E-01 a      1019     0    34     1    29
  3.7261075449509956E-01 a      1020     0    34     1    30
  1.2011652745143333E+00 a      1021     0    35     1     1
 -2.4883603757639370E+00 a      1022     0    35     1     2
 -2.7189266740293005E+00 a      1023     0    35     1     3
  1.4465280660429682E+00 a      1024     0    35     1     4
  2.1361465577214815E+00 a      1025     0    35     1     5
  3.7224459321598404E+00 a      1026     0    35     1     6
 -1.5800644670799713E+00 a      1027     0    35     1     7
  1.5907248361939638E-01 a      1028     0    35     1     8
 -4.6297873762330205E-01 a      1029     0    35     1     9
  3.2567005051598166E+00 a      1030     0    35     1    10
  1.1867683438509575E+01 a      1031     0    35     1    11
 -7.9567251599746192E-01 a      1032     0    35     1    12
 -3.3518360355138077E-01 a      1033     0    35     1    13
 -3.6358032236360263E+00 a      1034     0    35     1    14
  2.1752085096074345E+00 a      1035     0    35     1    15
 -1.6883195430251428E+00 a      1036     0    35     1    16
 -9.8827921372942173E-01 a      1037     0    35     1    17
 -4.5621315941312052E-02 a      1038     0    35     1    18
  2.2236293522430843E+00 a      1039     0    35     1    19
  1.2553557227241847E+00 a      1040     0    35     1    20
  1.3470293610703197E+00 a      1041     0    35     1    21
 -3.6531236645449217E+00 a      1042     0    35     1    22
 -3.3888223973942684E+00 a      1043     0    35     1    23
  8.8197509291160010E+00 a      1044     0    35     1    24
  5.6952650382029315E+00 a      1045     0    35     1    25
 -1.3672637472109570E+00 a      1046     0    35     1    26
  3.6646012390149698E+00 a      1047     0    35     1    27
  2.0027155275852326E+00 a      1048     0    35     1    28
  1.2982216858281548E+00 a      1049     0    35     1    29
  3.4482167154662120E+00 a      1050     0    35     1    30
 -3.1460698302994639E-01 a      1051     0    36     1     1
  5.7531900787425450E+00 a      1052     0    36     1     2
  5.7474172068667890E+00 a      1053     0    36     1     3
 -5.1929398513269778E+00 a      1054     0    36     1     4
 -3.6866322195018544E+00 a      1055     0    36     1     5
  1.2557649880716648E+00 a      1056     0    36     1     6
  2.4751114280619077E-01 a      1057     0    36     1     7
