################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.1844117095719371E+00 a       488     0    17     1     8
  8.4052789413806350E-01 a       489     0    17     1     9
  5.9219709565194405E+00 a       490     0    17     1    10
 -1.2008628154985111E+01 a       491     0    17     1    11
 -1.3425425642779912E+01 a       492     0    17     1    12
 -1.6931033297960632E+01 a       493     0    17     1    13
  4.0414708404442209E+01 a       494     0    17     1    14
 -1.0095880626360877E+01 a       495     0    17     1    15
 -4.0886852870513435E-01 a       496     0    17     1    16
 -3.5008316286487016E+01 a       497     0    17     1    17
  9.3981772450820031E+00 a       498     0    17     1    18
 -2.1258410482882475E+01 a       499     0    17     1    19
 -6.6148892908148360E+00 a       500     0    17     1    20
 -5.0338489475726744E+00 a       501     0    17     1    21
  1.9825997224873262E+01 a       502     0    17     1    22
  7.7410028583666204E+00 a       503     0    17     1    23
 -1.9964599765947746E-01 a       504     0    17     1    24
  5.3835572518908794E+00 a       505     0    17     1    25
 -1.8710663164219650E+00 a       506     0    17     1    26
  4.4477029411223317E+00 a       507     0    17     1    27
 -1.2994278653149097E+01 a       508     0    17     1    28
 -1.2011576826816132E+01 a       509     0    17     1    29
 -2.2390194027648771E+01 a       510     0    17     1    30
 -1.6453340539147082E+01 a       511     0    18     1     1
 -3.7341285674844731E-02 a       512     0    18     1     2
 -3.8174462809541834E+00 a       513     0    18     1     3
  1.6950820587591565E+01 a       514     0    18     1     4
  5.6477603235101697E+00 a       515     0    18     1     5
  2.1120444979018608E+01 a       516     0    18     1     6
 -1.4080450871392383E+01 a       517     0    18     1     7
 -2.3174114142096816E+00 a       518     0    18     1     8
  1.0582038292070001E+01 a       519     0    18     1     9
 -4.2445557267872935E+00 a       520     0    18     1    10
  4.7408943850697174E+00 a       521     0    18     1    11
 -8.1217540870925398E-01 a       522     0    18     1    12
  7.6958899193870440E+00 a       523     0    18     1    13
  1.6295125331241806E+01 a       524     0    18     1    14
 -1.7955620123987412E+01 a       525     0    18     1    15
  4.4785172565878222E+00 a       526     0    18     1    16
  2.8243254888230096E+00 a       527     0    18     1    17
  6.0577828324880674E+00 a       528     0    18     1    18
 -2.3910956041774735E+01 a       529     0    18     1    19
 -3.4383061651637803E+00 a       530     0    18     1    20
 -1.1601636831539434E+01 a       531     0    18     1    21
 -4.5899734828918932E+00 a       532     0    18     1    22
  2.1913847962669624E+00 a       533     0    18     1    23
  4.8648602802301433E+00 a       534     0    18     1    24
 -1.2475763409574985E+00 a       535     0    18     1    25
 -2.0061991488961947E+01 a       536     0    18     1    26
 -8.4112600298948426E+00 a       537     0    18     1    27
  3.3356395863170714E+00 a       538     0    18     1    28
 -6.1181653232104480E+00 a       539     0    18     1    29
  4.1541728335862222E+00 a       540     0    18     1    30
 -7.6970560500552585E+00 a       541     0    19     1     1
 -9.7931949102221250E-01 a       542     0    19     1     2
  2.4427993407240816E+01 a       543     0    19     1     3
 -1.9525711066679161E+01 a       544     0    19     1     4
  1.6580081589352570E+01 a       545     0    19     1     5
 -3.6279285192622346E+01 a       546     0    19     1     6
  1.6002873189796475E+01 a       547     0    19     1     7
 -2.8441779599026528E+01 a       548     0    19     1     8
 -6.7506620361392242E+00 a       549     0    19     1     9
  5.4596698108493422E+00 a       550     0    19     1    10
  2.4248972022001807E+00 a       551     0    19     1    11
  1.3994943797812136E+01 a       552     0    19     1    12
  1.9990190941376440E+01 a       553     0    19     1    13
  1.4697504134697057E+00 a       554     0    19     1    14
 -9.1704157201994150E+00 a       555     0    19     1    15
  1.8175912147091715E+01 a       556     0    19     1    16
  1.4485764393158844E+01 a       557     0    19     1    17
 -6.7304915189802523E+00 a       558     0    19     1    18
  1.2693663952269194E+01 a       559     0    19     1    19
  1.0688740609494532E+01 a       560     0    19     1    20
  1.0162811836727044E-01 a       561     0    19     1    21
 -2.5336576590968534E+01 a       562     0    19     1    22
 -1.5341092554417440E+01 a       563     0    19     1    23
  2.5759626068515303E+01 a       564     0    19     1    24
  8.4495613392122841E+00 a       565     0    19     1    25
 -1.6899224515992110E+01 a       566     0    19     1    26
  1.4751453961657603E+00 a       567     0    19     1    27
  4.2572991720047931E+01 a       568     0    19     1    28
  4.7316126523435535E+00 a       569     0    19     1    29
 -1.1611332950055488E+00 a       570     0    19     1    30
 -8.2615275467231069E+00 a       571     0    20     1     1
  3.4655825369900577E+00 a       572     0    20     1     2
 -6.4493244986834259E+00 a       573     0    20     1     3
  2.0972683775438210E+01 a       574     0    20     1     4
  1.0417028304599247E+00 a       575     0    20     1     5
  3.1085317218571543E+01 a       576     0    20     1     6
  4.6577753658653691E+00 a       577     0    20     1     7
 -1.0860130952684125E+01 a       578     0    20     1     8
  7.7403780990784048E+00 a       579     0    20     1     9
  1.3012388598975249E+00 a       580     0    20     1    10
  2.3316404012897138E+01 a       581     0    20     1    11
 -4.1453524366163332E+00 a       582     0    20     1    12
 -3.9505999271833545E+00 a       583     0    20     1    13
 -1.4435516579485479E+00 a       584     0    20     1    14
  9.3576473006871197E+00 a       585     0    20     1    15
  3.9917665585725746E+00 a       586     0    20     1    16
  6.6927930105150557E-01 a       587     0    20     1    17
  1.2480996764800137E+01 a       588     0    20     1    18
 -2.3230706332458801E+01 a       589     0    20     1    19
 -1.9490072453753861E+01 a       590     0    20     1    20
 -1.5005948827459422E+01 a       591     0    20     1    21
 -3.0284734998787655E+00 a       592     0    20     1    22
  6.7135467339648658E+00 a       593     0    20     1    23
 -1.6590062292738654E+01 a       594     0    20     1    24
 -1.8094411087686126E+00 a       595     0    20     1    25
 -5.7104807070613619E+00 a       596     0    20     1    26
  1.2394134615795464E+01 a       597     0    20     1    27
 -8.9328463907771170E+00 a       598     0    20     1    28
 -1.6512647075829101E+01 a       599     0    20     1    29
 -1.3709888792013462E+01 a       600     0    20     1    30
 -1.1531414803643102E+01 a       601     0    21     1     1
  3.6328878692284894E+00 a       602     0    21     1     2
  5.7811893052009351E+00 a       603     0    21     1     3
  1.7760705933711023E+01 a       604     0    21     1     4
 -5.2124548266638353E+00 a       605     0    21     1     5
  1.8164659420602063E+00 a       606     0    21     1     6
  3.9314954372391311E+00 a       607     0    21     1     7
 -7.8368745906022079E+00 a       608     0    21     1     8
  1.9113483809425134E+01 a       609     0    21     1     9
  6.8481681749514856E+00 a       610     0    21     1    10
  3.1803302001189606E+00 a       611     0    21     1    11
 -4.6520763539913279E+00 a       612     0    21     1    12
  3.5140331665911445E-01 a       613     0    21     1    13
  8.4286904389665320E+00 a       614     0    21     1    14
  3.4414625955065135E+00 a       615     0    21     1    15
  5.8196761675495470E+00 a       616     0    21     1    16
  9.1972090571077985E+00 a       617     0    21     1    17
 -3.4540625351509149E+01 a       618     0    21     1    18
 -7.7977486881353144E+00 a       619     0    21     1    19
 -5.3568432623379791E-01 a       620     0    21     1    20
  3.2354285870510822E+00 a       621     0    21     1    21
 -9.9350285521312252E+00 a       622     0    21     1    22
 -1.4347075375513980E+00 a       623     0    21     1    23
  7.4342257497133515E+00 a       624     0    21     1    24
 -6.8784072976521591E+00 a       625     0    21     1    25
  7.7075323686916191E+00 a       626     0    21     1    26
  4.0673565473462840E+00 a       627     0    21     1    27
 -4.1878037961893622E+00 a       628     0    21     1    28
 -6.3571192620546784E+00 a       629     0    21     1    29
  1.8071996555470127E+00 a       630     0    21     1    30
  1.7586000099589068E+01 a       631     0    22     1     1
 -2.0450052777160892E+01 a       632     0    22     1     2
  1.1810339899106273E+01 a       633     0    22     1     3
 -8.0839982718882322E+00 a       634     0    22     1     4
  4.1261459223825749E+00 a       635     0    22     1     5
 -1.1290377014279125E+01 a       636     0    22     1     6
 -7.6369195456020424E+00 a       637     0    22     1     7
 -2.9086594436196716E+01 a       638     0    22     1     8
  4.8428156530187580E+00 a       639     0    22     1     9
  8.9785810658270577E+00 a       640     0    22     1    10
  5.7351746943745052E+00 a       641     0    22     1    11
  5.3042670908440002E+00 a       642     0    22     1    12
 -7.6285936204622615E+00 a       643     0    22     1    13
 -1.6848918522282723E+01 a       644     0    22     1    14
  1.5974587118886099E+01 a       645     0    22     1    15
 -8.1448939432706933E+00 a       646     0    22     1    16
 -9.4552045215320746E+00 a       647     0    22     1    17
 -6.8427129419412722E+00 a       648     0    22     1    18
  3.6566278150101617E+01 a       649     0    22     1    19
  1.0070655894481213E+01 a       650     0    22     1    20
  2.4483369093900439E+01 a       651     0    22     1    21
  7.3369333340406753E+00 a       652     0    22     1    22
  6.5450185456354726E+00 a       653     0    22     1    23
 -1.2892170151391392E+01 a       654     0    22     1    24
 -1.9349827009734849E+01 a       655     0    22     1    25
  3.0231663675115168E+01 a       656     0    22     1    26
  1.7917826711496797E+01 a       657     0    22     1    27
 -9.0260830206434441E+00 a       658     0    22     1    28
  6.7579436309730720E+00 a       659     0    22     1    29
  3.0365678321154719E+00 a       660     0    22     1    30
 -5.2359070395587830E+00 a       661     0    23     1     1
  1.1377111887044327E+01 a       662     0    23     1     2
 -4.5352596345397700E+00 a       663     0    23     1     3
  1.5328852396345196E+00 a       664     0    23     1     4
 -2.5924230216662540E+01 a       665     0    23     1     5
 -1.7499806441349676E+01 a       666     0    23     1     6
  3.5575525137706459E+00 a       667     0    23     1     7
 -2.0559240299792067E-01 a       668     0    23     1     8
  2.7320827456439214E+00 a       669     0    23     1     9
  6.0574639207258478E+00 a       670     0    23     1    10
  7.2780604229770312E+00 a       671     0    23     1    11
 -4.0967629810917294E-01 a       672     0    23     1    12
 -3.1774909328611067E+00 a       673     0    23     1    13
 -6.0117800574525564E+00 a       674     0    23     1    14
  1.8325657737224624E+01 a       675     0    23     1    15
 -1.2781602052660170E+00 a       676     0    23     1    16
  1.5464169519528189E+01 a       677     0    23     1    17
  1.4531006433251517E+00 a       678     0    23     1    18
 -4.5421778938151265E+00 a       679     0    23     1    19
 -4.7945772623306793E+00 a       680     0    23     1    20
  1.8061405078520437E+01 a       681     0    23     1    21
  1.3269056611922039E+01 a       682     0    23     1    22
 -7.6293509581433649E-01 a       683     0    23     1    23
  3.0427751097548033E+00 a       684     0    23     1    24
 -1.5009787925498645E+00 a       685     0    23     1    25
 -2.6468922108840940E+00 a       686     0    23     1    26
  8.5712574470429170E-01 a       687     0    23     1    27
 -8.0895990139382619E+00 a       688     0    23     1    28
  3.0817014053005483E+01 a       689     0    23     1    29
  1.3014865234154875E+00 a       690     0    23     1    30
 -2.1881006586089711E+01 a       691     0    24     1     1
 -3.5423231608365647E+01 a       692     0    24     1     2
 -1.1321423008027020E+01 a       693     0    24     1     3
 -3.0766435488275345E+01 a       694     0    24     1     4
  1.4981566116335468E+01 a       695     0    24     1     5
  1.9512781470657579E+01 a       696     0    24     1     6
 -1.0613989428692337E+01 a       697     0    24     1     7
  1.2124042376313183E+01 a       698     0    24     1     8
 -1.2530224911999060E+01 a       699     0    24     1     9
 -1.4951274456513691E+01 a       700     0    24     1    10
 -2.9374026672653462E+00 a       701     0    24     1    11
  5.9814373219708195E+00 a       702     0    24     1    12
  3.9266796772732889E+01 a       703     0    24     1    13
 -1.8273100929370976E+01 a       704     0    24     1    14
 -2.4083994703157234E+01 a       705     0    24     1    15
  1.1378432429017213E+01 a       706     0    24     1    16
  9.0237880109475377E+00 a       707     0    24     1    17
  7.5652355725328562E+00 a       708     0    24     1    18
  2.6398613187865489E+01 a       709     0    24     1    19
  1.7115554005838899E+01 a       710     0    24     1    20
 -4.1614637549484268E-01 a       711     0    24     1    21
 -3.7839201137498414E+01 a       712     0    24     1    22
 -6.6734642197716465E-01 a       713     0    24     1    23
  1.5740025773249481E+01 a       714     0    24     1    24
  4.0742569364304720E-01 a       715     0    24     1    25
  1.4770918957518541E+01 a       716     0    24     1    26
 -2.5274702312447285E+01 a       717     0    24     1    27
  3.9574592591701922E+01 a       718     0    24     1    28
  2.1181464148788307E+00 a       719     0    24     1    29
  1.4915550809815755E+01 a       720     0    24     1    30
  1.2742307697979470E+01 a       721     0    25     1     1
  2.0412361780802502E+00 a       722     0    25     1     2
 -1.1581559445580277E+01 a       723     0    25     1     3
  8.1164917464217776E+00 a       724     0    25     1     4
  2.5681387388510744E+00 a       725     0    25     1     5
  1.0147078327978869E+01 a       726     0    25     1     6
 -5.2102518695091753E+00 a       727     0    25     1     7
  1.9654515871105168E+01 a       728     0    25     1     8
 -6.0502980853055117E+00 a       729     0    25     1     9
  3.5911476662017572E+00 a       730     0    25     1    10
  2.2381755496061828E+00 a       731     0    25     1    11
 -1.0919880996022204E+00 a       732     0    25     1    12
 -9.5092466878822055E+00 a       733     0    25     1    13
 -9.7950469918694623E+00 a       734     0    25     1    14
  4.5725754774212328E+00 a       735     0    25     1    15
 -7.5082162387574174E+00 a       736     0    25     1    16
 -4.7128477426103341E+00 a       737     0    25     1    17
  8.1922593290039334E+00 a       738     0    25     1    18
  1.0016260046112260E+01 a       739     0    25     1    19
  9.5883122053175740E-01 a       740     0    25     1    20
 -5.5774101362065744E+00 a       741     0    25     1    21
  7.2558521958117588E+00 a       742     0    25     1    22
  1.0518473356201572E+01 a       743     0    25     1    23
 -1.3319126869411370E+01 a       744     0    25     1    24
 -3.9608414280851871E+00 a       745     0    25     1    25
  8.7434963094320448E+00 a       746     0    25     1    26
  4.4390672306712577E+00 a       747     0    25     1    27
 -1.8306524274363671E+01 a       748     0    25     1    28
 -3.1063232212241596E+00 a       749     0    25     1    29
  9.4713680884157689E+00 a       750     0    25     1    30
  8.4967445286415373E+00 a       751     0    26     1     1
 -3.1168467883082127E+00 a       752     0    26     1     2
  1.5377469912538199E+01 a       753     0    26     1     3
  3.8518648298952135E-01 a       754     0    26     1     4
  1.5444897319573505E+01 a       755     0    26     1     5
 -4.1682549597265975E+01 a       756     0    26     1     6
  2.0503978343701835E+01 a       757     0    26     1     7
 -1.2283542268201115E+01 a       758     0    26     1     8
 -2.8684264631633827E+00 a       759     0    26     1     9
 -5.3424580901138592E+00 a       760     0    26     1    10
 -1.3624292300493446E+01 a       761     0    26     1    11
  1.9572437558491820E+00 a       762     0    26     1    12
 -1.8063113917514233E+01 a       763     0    26     1    13
 -1.7877840935757430E+01 a       764     0    26     1    14
  1.8679783805032255E+01 a       765     0    26     1    15
 -1.2916659849282146E+01 a       766     0    26     1    16
 -9.8155153703953495E+00 a       767     0    26     1    17
 -1.7598252629880697E+01 a       768     0    26     1    18
  1.5746173378254722E+00 a       769     0    26     1    19
  2.6863548857700493E+01 a       770     0    26     1    20
  1.1804925256271853E+01 a       771     0    26     1    21
  2.1043705451023733E+01 a       772     0    26     1    22
 -2.5155971189574422E+00 a       773     0    26     1    23
 -1.0688432178372041E+01 a       774     0    26     1    24
  4.5248726674397330E+00 a       775     0    26     1    25
  2.0092929752737152E+01 a       776     0    26     1    26
  1.1577817765989591E+01 a       777     0    26     1    27
 -2.2750673906762639E+01 a       778     0    26     1    28
 -1.2296318146691446E+01 a       779     0    26     1    29
  9.7087967655231555E+00 a       780     0    26     1    30
  7.7689398581869380E+00 a       781     0    27     1     1
 -2.1174642163996427E+00 a       782     0    27     1     2
 -4.4137481243165126E+00 a       783     0    27     1     3
 -1.1025879463807131E+01 a       784     0    27     1     4
  2.6457949725975185E+00 a       785     0    27     1     5
 -1.3768410436519249E+00 a       786     0    27     1     6
 -2.4289752418275055E+00 a       787     0    27     1     7
  3.8389452210758068E+00 a       788     0    27     1     8
 -1.0599443050354335E+01 a       789     0    27     1     9
 -1.9175880884948262E+00 a       790     0    27     1    10
 -1.3704421979332915E+00 a       791     0    27     1    11
  2.4924790493638334E+00 a       792     0    27     1    12
 -8.3705708741402235E-02 a       793     0    27     1    13
 -5.0233211971391061E+00 a       794     0    27     1    14
 -1.2634235618762235E+00 a       795     0    27     1    15
 -2.8946680033969021E+00 a       796     0    27     1    16
 -6.7416310623417477E+00 a       797     0    27     1    17
  1.9959660139921990E+01 a       798     0    27     1    18
  3.4907558724283030E+00 a       799     0    27     1    19
  7.4500345284950309E-01 a       800     0    27     1    20
 -1.9644857789896495E+00 a       801     0    27     1    21
  6.3438114937439192E+00 a       802     0    27     1    22
  5.2798498996235643E-01 a       803     0    27     1    23
 -4.3261272281974481E+00 a       804     0    27     1    24
  3.5765197360821448E+00 a       805     0    27     1    25
 -4.8264573461673033E+00 a       806     0    27     1    26
 -2.5575150764594867E+00 a       807     0    27     1    27
  2.1605556935478427E+00 a       808     0    27     1    28
  4.4116966185217716E+00 a       809     0    27     1    29
  4.4136003205900981E-01 a       810     0    27     1    30
 -3.6462277622624781E+00 a       811     0    28     1     1
  9.8693967362558119E+00 a       812     0    28     1     2
 -7.3351023427467767E+00 a       813     0    28     1     3
  2.3612458405372214E+00 a       814     0    28     1     4
 -1.0149944459349552E+01 a       815     0    28     1     5
  6.8656312459891362E+00 a       816     0    28     1     6
  3.5544361319523388E+00 a       817     0    28     1     7
  1.6808267368361914E+01 a       818     0    28     1     8
 -8.9323242447411044E-01 a       819     0    28     1     9
  6.7350982082691480E-01 a       820     0    28     1    10
 -1.9009436204781678E+00 a       821     0    28     1    11
 -4.5156644709635421E+00 a       822     0    28     1    12
  3.8271941248511721E+00 a       823     0    28     1    13
  1.4061918413521926E+01 a       824     0    28     1    14
 -7.8882155883271965E+00 a       825     0    28     1    15
  2.5565389125796423E+00 a       826     0    28     1    16
  2.6908807002574107E+00 a       827     0    28     1    17
  2.8594226207288318E+00 a       828     0    28     1    18
 -9.4228097358379639E+00 a       829     0    28     1    19
 -7.2876785883966093E+00 a       830     0    28     1    20
 -1.1045701598810160E+01 a       831     0    28     1    21
 -3.9932939797058453E+00 a       832     0    28     1    22
 -4.5122281280273047E+00 a       833     0    28     1    23
  9.1251608634722263E+00 a       834     0    28     1    24
  7.9394241484580901E+00 a       835     0    28     1    25
 -1.8845444923036940E+01 a       836     0    28     1    26
 -1.0617554252346512E+01 a       837     0    28     1    27
  5.2088090966386646E+00 a       838     0    28     1    28
  3.2283520905800436E+00 a       839     0    28     1    29
 -4.3724105760753487E+00 a       840     0    28     1    30
 -1.7271802473857181E+00 a       841     0    29     1     1
  6.3451782011907127E+00 a       842     0    29     1     2
  8.9620757331192813E+00 a       843     0    29     1     3
  9.7497188402482884E+00 a       844     0    29     1     4
  1.6027263654071529E+01 a       845     0    29     1     5
  1.4517723961995603E+00 a       846     0    29     1     6
 -3.7722326061162126E+00 a       847     0    29     1     7
 -7.1176686822457269E-01 a       848     0    29     1     8
  9.1341754135548197E+00 a       849     0    29     1     9
  3.8915900738838376E+00 a       850     0    29     1    10
  2.7359460942701932E+00 a       851     0    29     1    11
  9.7485850673801231E+00 a       852     0    29     1    12
  2.2047336767904904E+00 a       853     0    29     1    13
 -4.1123698338488897E+00 a       854     0    29     1    14
 -8.7552941880240542E+00 a       855     0    29     1    15
 -3.1808341616750897E+00 a       856     0    29     1    16
 -8.3651560677061916E+00 a       857     0    29     1    17
 -1.7471258813404539E+01 a       858     0    29     1    18
 -4.7320104670390002E+00 a       859     0    29     1    19
  1.8770199822395670E-01 a       860     0    29     1    20
 -5.3197593952071687E+00 a       861     0    29     1    21
 -9.9308018883718461E+00 a       862     0    29     1    22
  3.5725057229017754E+00 a       863     0    29     1    23
 -9.4174682201275886E+00 a       864     0    29     1    24
  9.9952619450981550E-01 a       865     0    29     1    25
  1.0480621802408313E+01 a       866     0    29     1    26
  8.5895597928925593E-01 a       867     0    29     1    27
  2.2987464658620573E+00 a       868     0    29     1    28
 -9.1617669794569760E+00 a       869     0    29     1    29
  1.1375264515203856E+01 a       870     0    29     1    30
  1.8530706252012653E+01 a       871     0    30     1     1
 -6.6385231592834222E+00 a       872     0    30     1     2
 -1.5890934119647191E+01 a       873     0    30     1     3
 -1.4246778104891442E+01 a       874     0    30     1     4
 -7.8919008151632903E+00 a       875     0    30     1     5
 -6.9446603269413902E+00 a       876     0    30     1     6
  8.8951835241698660E+00 a       877     0    30     1     7
  1.4624444489037742E+01 a       878     0    30     1     8
 -2.2145037033163508E+01 a       879     0    30     1     9
 -8.4966247384863340E+00 a       880     0    30     1    10
 -3.7788275956597559E+00 a       881     0    30     1    11
 -1.6334318901556557E+01 a       882     0    30     1    12
 -2.3113815843778230E+01 a       883     0    30     1    13
  9.0289930057154386E+00 a       884     0    30     1    14
  1.9495946621224025E+01 a       885     0    30     1    15
 -7.7777293939071663E+00 a       886     0    30     1    16
  2.1907758582350714E+00 a       887     0    30     1    17
  2.6163884999842004E+01 a       888     0    30     1    18
  1.5744407964343832E+01 a       889     0    30     1    19
 -3.2518508966772393E+00 a       890     0    30     1    20
 -8.6553697279981812E+00 a       891     0    30     1    21
  2.2164905986050314E+01 a       892     0    30     1    22
 -1.3212707937339260E+01 a       893     0    30     1    23
 -6.1332138763230670E+00 a       894     0    30     1    24
 -3.7358749125979394E+00 a       895     0    30     1    25
 -1.2856260112425527E+01 a       896     0    30     1    26
  7.1102456416038535E+00 a       897     0    30     1    27
 -1.6945384109015777E+01 a       898     0    30     1    28
 -1.7210147398817199E+01 a       899     0    30     1    29
 -2.1700747609226845E+01 a       900     0    30     1    30
 -4.6678691244734001E+00 a       901     0    31     1     1
 -2.9871821073419413E+00 a       902     0    31     1     2
  2.7961620248772272E+00 a       903     0    31     1     3
 -1.9145135909325337E+00 a       904     0    31     1     4
 -2.9293491527352504E+00 a       905     0    31     1     5
  9.7845489254637485E-01 a       906     0    31     1     6
 -4.7380758171900644E-01 a       907     0    31     1     7
 -7.1700183101857666E+00 a       908     0    31     1     8
  3.3944998015632786E+00 a       909     0    31     1     9
 -3.8092215842172505E+00 a       910     0    31     1    10
 -1.7755819487665665E+00 a       911     0    31     1    11
 -1.5575761739421916E+00 a       912     0    31     1    12
  2.0381648426401240E+00 a       913     0    31     1    13
  3.4859437188986933E+00 a       914     0    31     1    14
 -1.5058878224698802E+00 a       915     0    31     1    15
  1.4583643335658323E+00 a       916     0    31     1    16
  1.4562189770255294E+00 a       917     0    31     1    17
 -3.6096562923309876E+00 a       918     0    31     1    18
 -5.7110888847796479E+00 a       919     0    31     1    19
 -1.1951618108458799E+00 a       920     0    31     1    20
  1.9013174763727909E+00 a       921     0    31     1    21
  4.7577241768931154E-02 a       922     0    31     1    22
 -4.3400650167667418E+00 a       923     0    31     1    23
  3.1112635171025134E+00 a       924     0    31     1    24
  9.1339706389637632E-01 a       925     0    31     1    25
 -4.1451080652843562E+00 a       926     0    31     1    26
 -3.1340429292009930E+00 a       927     0    31     1    27
  3.8787174743482273E+00 a       928     0    31     1    28
  6.6932537305833661E-01 a       929     0    31     1    29
 -4.5713826515539679E+00 a       930     0    31     1    30
 -6.7560044325899220E+00 a       931     0    32     1     1
  1.1653368667440889E+01 a       932     0    32     1     2
  1.0774237716341958E+01 a       933     0    32     1     3
  1.2251812166416828E+01 a       934     0    32     1     4
 -1.1352262013186705E+01 a       935     0    32     1     5
  1.3790744617592777E+01 a       936     0    32     1     6
 -1.0668889633292331E+01 a       937     0    32     1     7
 -1.0200919547733715E+01 a       938     0    32     1     8
  1.7798009719431331E+01 a       939     0    32     1     9
  1.1485079644021795E+01 a       940     0    32     1    10
  4.4092353998620286E+00 a       941     0    32     1    11
  6.2950115897323018E+00 a       942     0    32     1    12
  1.2682480710074527E+01 a       943     0    32     1    13
  8.0977657092594466E+00 a       944     0    32     1    14
 -1.3901359811738809E+01 a       945     0    32     1    15
  9.7150045030402836E+00 a       946     0    32     1    16
  1.4061826302964892E-01 a       947     0    32     1    17
 -1.2980147428456325E+01 a       948     0    32     1    18
 -1.1694913362842437E+01 a       949     0    32     1    19
 -1.2712095573984017E+01 a       950     0    32     1    20
  3.2945884980402886E+00 a       951     0    32     1    21
 -1.2710542337900119E+01 a       952     0    32     1    22
  7.9185328410585765E+00 a       953     0    32     1    23
  1.2062756617994946E+01 a       954     0    32     1    24
 -7.2241938116648519E-01 a       955     0    32     1    25
 -7.3239820864012293E+00 a       956     0    32     1    26
 -1.0153388562197563E+00 a       957     0    32     1    27
  1.2566581317839757E+01 a       958     0    32     1    28
  2.3396779306310588E+01 a       959     0    32     1    29
  1.6682289973890700E+00 a       960     0    32     1    30
 -3.3389204503031031E+00 a       961     0    33     1     1
  7.2267516107637597E-01 a       962     0    33     1     2
  2.1615431090695036E+00 a       963     0    33     1     3
  4.4413671783832580E+00 a       964     0    33     1     4
 -4.9543855204592391E-01 a       965     0    33     1     5
  7.7020978400669549E-01 a       966     0    33     1     6
  8.7594882657115014E-01 a       967     0    33     1     7
 -1.3531656719999010E+00 a       968     0    33     1     8
  3.3705471618518392E+00 a       969     0    33     1     9
 -8.4911889053181144E-01 a       970     0    33     1    10
  9.3167786714578288E-02 a       971     0    33     1    11
 -5.9902073097443398E-01 a       972     0    33     1    12
 -5.7997635107517535E-02 a       973     0    33     1    13
  1.9268571788423829E+00 a       974     0    33     1    14
  1.4973364272319193E-02 a       975     0    33     1    15
  9.8872705557926932E-01 a       976     0    33     1    16
  3.3289435052896579E+00 a       977     0    33     1    17
 -6.7025806842252571E+00 a       978     0    33     1    18
 -6.6744924410806816E-01 a       979     0    33     1    19
 -2.5359614118535284E-01 a       980     0    33     1    20
  6.8679624490835633E-01 a       981     0    33     1    21
 -2.5196501635259563E+00 a       982     0    33     1    22
  1.1806788322704750E-01 a       983     0    33     1    23
  1.6064556520424189E+00 a       984     0    33     1    24
 -1.0783469610407896E+00 a       985     0    33     1    25
  2.0498516921739918E+00 a       986     0    33     1    26
  5.6355774038927675E-01 a       987     0    33     1    27
 -6.0296952950469029E-01 a       988     0    33     1    28
 -2.0906965654871437E+00 a       989     0    33     1    29
 -1.3727539844035590E+00 a       990     0    33     1    30
 -4.6963406671535028E-02 a       991     0    34     1     1
 -7.7618611983526253E-01 a       992     0    34     1     2
  1.0326483829548934E+00 a       993     0    34     1     3
 -3.3494441901866562E-01 a       994     0    34     1     4
  3.9370801706103409E+00 a       995     0    34     1     5
 -2.0165234879604559E+00 a       996     0    34     1     6
 -1.6333568191453298E+00 a       997     0    34     1     7
 -3.9278796088823729E+00 a       998     0    34     1     8
 -4.7041747621365904E-01 a       999     0    34     1     9
 -1.1126683988082000E+00 a      1000     0    34     1    10
  2.5077960620712758E-01 a      1001     0    34     1    11
  7.7992211912560105E-01 a      1002     0    34     1    12
 -8.9544813946514523E-01 a      1003     0    34     1    13
 -4.2356050712725093E+00 a      1004     0    34     1    14
  2.3162094121115673E+00 a      1005     0    34     1    15
 -3.8829345502862489E-01 a      1006     0    34     1    16
  3.7435987447469343E-01 a      1007     0    34     1    17
 -1.5320355670605969E-02 a      1008     0    34     1    18
 -7.6883256087778740E-01 a      1009     0    34     1    19
  1.9032674662454510E+00 a      1010     0    34     1    20
  1.7152882738638240E+00 a      1011     0    34     1    21
  1.2880216201931607E+00 a      1012     0    34     1    22
  1.3517651600573557E+00 a      1013     0    34     1    23
 -3.1924334579922782E+00 a      1014     0    34     1    24
 -1.4592451083159479E+00 a      1015     0    34     1    25
  4.9541183338794799E+00 a      1016     0    34     1    26
  1.7630026841632362E+00 a      1017     0    34     1    27
 -1.6916302670467669E+00 a      1018     0    34     1    28
 -3.9941131085391430E+00 a      1019     0    34     1    29
  1.8608792310647415E+00 a      1020     0    34     1    30
 -8.6318175497887797E+00 a      1021     0    35     1     1
 -1.6396073119516316E+01 a      1022     0    35     1     2
 -4.8353160018927639E+00 a      1023     0    35     1     3
 -2.0191876335909185E+00 a      1024     0    35     1     4
 -4.9571987862862427E-01 a      1025     0    35     1     5
