################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.8373764446444749E+00 a       510     0    17     1    30
 -3.7171095952475547E+01 a       511     0    18     1     1
 -1.8099528988042735E-01 a       512     0    18     1     2
 -1.7623765868172345E+01 a       513     0    18     1     3
  1.4826445008084541E+01 a       514     0    18     1     4
  1.4182068698112902E+01 a       515     0    18     1     5
  1.0076467486948749E+01 a       516     0    18     1     6
 -1.2855154497030563E+00 a       517     0    18     1     7
 -2.0888676592973972E+01 a       518     0    18     1     8
 -4.3959920282839413E+01 a       519     0    18     1     9
  1.0646220261063164E+00 a       520     0    18     1    10
  1.7153204862045317E+01 a       521     0    18     1    11
  3.1009678160350762E-01 a       522     0    18     1    12
  2.5393472555209289E+01 a       523     0    18     1    13
  1.8690047463771531E+01 a       524     0    18     1    14
  4.7053903519946644E+01 a       525     0    18     1    15
  6.3700153669130346E+00 a       526     0    18     1    16
  2.8749091448907286E+01 a       527     0    18     1    17
 -2.6880926791996199E+01 a       528     0    18     1    18
  2.1021170462884701E+01 a       529     0    18     1    19
 -2.6271363110504645E+01 a       530     0    18     1    20
  1.1180060789313606E+01 a       531     0    18     1    21
  1.3301045136268824E+01 a       532     0    18     1    22
 -2.8954466343570529E+00 a       533     0    18     1    23
  9.8359006584733493E+00 a       534     0    18     1    24
  1.1899233479738220E+01 a       535     0    18     1    25
  7.1380346189239718E+00 a       536     0    18     1    26
  9.8957876170201953E+00 a       537     0    18     1    27
  4.5345244418738320E+00 a       538     0    18     1    28
 -7.9417250037746951E+00 a       539     0    18     1    29
  3.0917208652541369E+01 a       540     0    18     1    30
  5.8564885663839048E+00 a       541     0    19     1     1
  3.8907254610404318E+00 a       542     0    19     1     2
 -3.7357042151071113E-01 a       543     0    19     1     3
  2.1230080845966235E+01 a       544     0    19     1     4
 -1.0131923744390798E+01 a       545     0    19     1     5
  3.2784275843421331E+00 a       546     0    19     1     6
 -2.1425896563489417E+01 a       547     0    19     1     7
 -2.0372616833917206E-01 a       548     0    19     1     8
 -1.4904140549697826E+00 a       549     0    19     1     9
 -1.1303175166072544E+01 a       550     0    19     1    10
  4.0833472931107373E+00 a       551     0    19     1    11
  3.0523831085475659E+00 a       552     0    19     1    12
  1.1492641498187034E+01 a       553     0    19     1    13
  4.6976328211691181E+00 a       554     0    19     1    14
  1.3560106223598936E+01 a       555     0    19     1    15
  1.1921229425439105E+01 a       556     0    19     1    16
 -9.5600838796931136E+00 a       557     0    19     1    17
  9.3073634067522948E-02 a       558     0    19     1    18
 -2.7451858434691880E+00 a       559     0    19     1    19
 -6.7181856973057350E+00 a       560     0    19     1    20
  2.4686785794853474E+00 a       561     0    19     1    21
 -4.2075392945804380E+00 a       562     0    19     1    22
 -2.1796343907504556E+00 a       563     0    19     1    23
  1.9898611141166288E+01 a       564     0    19     1    24
  6.1339242960563398E+00 a       565     0    19     1    25
 -2.1651126630546116E+01 a       566     0    19     1    26
  1.8652047366653792E+00 a       567     0    19     1    27
  1.0988063381511848E+01 a       568     0    19     1    28
 -4.7757893517515698E-01 a       569     0    19     1    29
  3.7523294367784397E+00 a       570     0    19     1    30
 -1.6633932247090613E+01 a       571     0    20     1     1
  1.6504843004185965E+01 a       572     0    20     1     2
  4.8509670683645467E+00 a       573     0    20     1     3
 -9.1777383290456416E-01 a       574     0    20     1     4
  8.2039669020333612E+00 a       575     0    20     1     5
 -9.4071294276364725E-01 a       576     0    20     1     6
 -1.8025105273660017E+01 a       577     0    20     1     7
  9.2091861649113671E-01 a       578     0    20     1     8
  1.8055368433688894E+01 a       579     0    20     1     9
 -1.3729672850064439E+01 a       580     0    20     1    10
 -1.3845669775622053E+01 a       581     0    20     1    11
  1.5570541949879420E+01 a       582     0    20     1    12
 -6.0916516765500779E+00 a       583     0    20     1    13
 -3.1957102740517489E+00 a       584     0    20     1    14
  8.0925299215619031E+00 a       585     0    20     1    15
 -6.3674074958592533E+00 a       586     0    20     1    16
 -4.4062053873230256E-01 a       587     0    20     1    17
 -1.7641776068450419E+00 a       588     0    20     1    18
 -1.2429384297287074E+01 a       589     0    20     1    19
 -5.0551093116372805E+01 a       590     0    20     1    20
 -7.6813846927369411E+00 a       591     0    20     1    21
 -2.6178081262103852E+01 a       592     0    20     1    22
  7.8975262144056679E-01 a       593     0    20     1    23
 -3.2196420866421349E+01 a       594     0    20     1    24
 -3.6066939690784601E+01 a       595     0    20     1    25
 -1.0954841882935506E+01 a       596     0    20     1    26
  5.7257087906801365E+00 a       597     0    20     1    27
 -1.0780792424223762E+01 a       598     0    20     1    28
  7.0238916709814712E+00 a       599     0    20     1    29
 -2.0326872742858356E+01 a       600     0    20     1    30
 -7.5163570346699373E+00 a       601     0    21     1     1
  6.0807842878384291E+00 a       602     0    21     1     2
 -1.8316069939171896E+01 a       603     0    21     1     3
 -2.9947204251343443E+01 a       604     0    21     1     4
  1.5743660471464150E+01 a       605     0    21     1     5
 -5.3471641594163097E+00 a       606     0    21     1     6
  1.9552758554223196E+01 a       607     0    21     1     7
  1.2789352730482397E+01 a       608     0    21     1     8
 -1.4383543869755464E+00 a       609     0    21     1     9
  2.0930491779667701E+01 a       610     0    21     1    10
  6.9425382382115410E+00 a       611     0    21     1    11
  4.0255922305970351E+01 a       612     0    21     1    12
 -1.2025468442461346E+01 a       613     0    21     1    13
 -1.0263862824399763E+00 a       614     0    21     1    14
 -2.1802412754126411E+01 a       615     0    21     1    15
  1.5725070116566481E+01 a       616     0    21     1    16
 -2.1269793127677503E+00 a       617     0    21     1    17
  1.6311008969173582E+01 a       618     0    21     1    18
  5.0343376697112312E+00 a       619     0    21     1    19
  8.4270651030784478E+00 a       620     0    21     1    20
 -1.5238046668232675E+01 a       621     0    21     1    21
 -6.9543026544823068E+00 a       622     0    21     1    22
  9.5108787874110163E+00 a       623     0    21     1    23
 -2.7178130414871589E+01 a       624     0    21     1    24
 -1.1112165327530354E+01 a       625     0    21     1    25
 -3.7504546295847277E+01 a       626     0    21     1    26
 -2.5866085570444164E+00 a       627     0    21     1    27
  6.6938617313402142E+00 a       628     0    21     1    28
  7.0397815633911864E-01 a       629     0    21     1    29
 -1.2864404375998221E+01 a       630     0    21     1    30
  8.8431002876086424E+00 a       631     0    22     1     1
 -7.3039426398355696E+00 a       632     0    22     1     2
  5.8844223027883125E-01 a       633     0    22     1     3
 -1.6356039978341162E+01 a       634     0    22     1     4
  1.6476945293432614E+01 a       635     0    22     1     5
 -1.5931296033937551E+01 a       636     0    22     1     6
  2.1953871530741086E+01 a       637     0    22     1     7
  1.7715450134244634E+01 a       638     0    22     1     8
 -2.3823227524500385E+00 a       639     0    22     1     9
  4.2655219747599880E+00 a       640     0    22     1    10
  7.0445370292806175E-01 a       641     0    22     1    11
  1.5919552061347748E+01 a       642     0    22     1    12
 -3.7063134356687564E+00 a       643     0    22     1    13
 -1.4336674102803078E+01 a       644     0    22     1    14
 -3.3950233892222720E+01 a       645     0    22     1    15
 -4.0735791900254714E+00 a       646     0    22     1    16
 -2.3362410129706305E+01 a       647     0    22     1    17
  8.4970465674318074E+00 a       648     0    22     1    18
 -7.8194206586617812E+00 a       649     0    22     1    19
  1.8326114310566542E+01 a       650     0    22     1    20
 -1.0010861080634387E+01 a       651     0    22     1    21
  8.1142177064186960E+00 a       652     0    22     1    22
  6.1829283742943373E+00 a       653     0    22     1    23
 -7.6557950084251036E+00 a       654     0    22     1    24
 -4.0690963064698229E+00 a       655     0    22     1    25
 -2.2069226912137641E+01 a       656     0    22     1    26
  1.4218008760005926E+01 a       657     0    22     1    27
  7.6560038146221459E+00 a       658     0    22     1    28
  7.8941151599927553E+00 a       659     0    22     1    29
 -2.6980030776999570E+01 a       660     0    22     1    30
 -2.3658379696114245E+01 a       661     0    23     1     1
  2.7604275938911215E+01 a       662     0    23     1     2
 -2.2808696976411267E+00 a       663     0    23     1     3
 -4.3033282363794278E+01 a       664     0    23     1     4
 -7.7052852013060678E+00 a       665     0    23     1     5
  5.6005131095029697E+00 a       666     0    23     1     6
  2.3535291185265194E+01 a       667     0    23     1     7
  1.8147391992935183E-01 a       668     0    23     1     8
  1.2515294278846723E-01 a       669     0    23     1     9
  1.4219364313219717E+01 a       670     0    23     1    10
 -2.8843169969745941E+00 a       671     0    23     1    11
  3.0726100767262807E+01 a       672     0    23     1    12
  4.3997728976268098E+00 a       673     0    23     1    13
 -1.6917558347383115E+00 a       674     0    23     1    14
  1.7040437170961884E+01 a       675     0    23     1    15
 -1.8483847463837694E+01 a       676     0    23     1    16
 -3.3524923916574298E+00 a       677     0    23     1    17
 -5.7486714353293760E+00 a       678     0    23     1    18
 -1.0534607720556082E+01 a       679     0    23     1    19
 -1.9452419078620665E+01 a       680     0    23     1    20
  7.3350429635988084E+00 a       681     0    23     1    21
 -2.6293989811277498E+01 a       682     0    23     1    22
  3.2917589896568233E+00 a       683     0    23     1    23
 -1.7158849435028582E+01 a       684     0    23     1    24
 -1.5750680421933055E+01 a       685     0    23     1    25
  3.3377613525781444E+00 a       686     0    23     1    26
 -1.9857660528113460E+01 a       687     0    23     1    27
  3.2163727211617119E+00 a       688     0    23     1    28
  6.1142260115120339E-01 a       689     0    23     1    29
 -1.5458403474513418E+01 a       690     0    23     1    30
  3.2183610429726663E+01 a       691     0    24     1     1
 -2.5090656307377387E+01 a       692     0    24     1     2
  2.3534732738992975E+01 a       693     0    24     1     3
  4.6062023114994419E+00 a       694     0    24     1     4
  4.3741882604441162E+00 a       695     0    24     1     5
 -2.1308081648113177E+01 a       696     0    24     1     6
 -1.1201504405906504E+00 a       697     0    24     1     7
  1.7926329021531906E+01 a       698     0    24     1     8
  5.6651310363810978E+01 a       699     0    24     1     9
  1.0618348205515098E+01 a       700     0    24     1    10
  5.2063034517861659E+00 a       701     0    24     1    11
  1.6308581920239740E+00 a       702     0    24     1    12
 -2.1329100695366666E+01 a       703     0    24     1    13
 -2.8259792215306799E+01 a       704     0    24     1    14
 -2.2378083638082597E+01 a       705     0    24     1    15
  5.0537262000190317E+00 a       706     0    24     1    16
 -9.7798543791989854E+00 a       707     0    24     1    17
  1.0267587759404188E+01 a       708     0    24     1    18
 -2.2489812451292170E+00 a       709     0    24     1    19
  2.2115111960459320E+01 a       710     0    24     1    20
 -2.6585916559374856E+00 a       711     0    24     1    21
 -4.1904937991306596E+01 a       712     0    24     1    22
  9.6245937282887137E+00 a       713     0    24     1    23
  8.7796578918801256E+00 a       714     0    24     1    24
  3.0735154593628482E+00 a       715     0    24     1    25
 -1.2578535447388514E+01 a       716     0    24     1    26
 -2.0811364408793114E+01 a       717     0    24     1    27
  8.0172948157741235E+00 a       718     0    24     1    28
  3.5137803436728858E+00 a       719     0    24     1    29
 -4.7565506261382325E+01 a       720     0    24     1    30
 -1.4155816504224786E+01 a       721     0    25     1     1
 -6.0006723460762430E+00 a       722     0    25     1     2
  1.0638121770232645E+00 a       723     0    25     1     3
 -2.9075674185113126E+01 a       724     0    25     1     4
  2.1731872313728157E+01 a       725     0    25     1     5
 -4.7075880601115516E+00 a       726     0    25     1     6
  4.5732537098672474E+01 a       727     0    25     1     7
 -4.8958395736407452E+00 a       728     0    25     1     8
  3.7425673565682303E+00 a       729     0    25     1     9
  1.9211339071932148E+01 a       730     0    25     1    10
 -3.4129276484766544E+00 a       731     0    25     1    11
  7.6337416479527418E+00 a       732     0    25     1    12
 -1.9728142145320010E+01 a       733     0    25     1    13
 -4.5818767949022918E+00 a       734     0    25     1    14
 -3.2465028069149731E+01 a       735     0    25     1    15
 -1.4694603636649036E+01 a       736     0    25     1    16
  1.9198493537587673E+01 a       737     0    25     1    17
 -1.2790229547940401E+01 a       738     0    25     1    18
  4.8909874246149467E+00 a       739     0    25     1    19
  1.1358250129799922E+01 a       740     0    25     1    20
 -1.5918507804548570E+01 a       741     0    25     1    21
  8.8805627282546808E+00 a       742     0    25     1    22
  3.0740457408751030E+00 a       743     0    25     1    23
 -3.5241842243752586E+01 a       744     0    25     1    24
 -9.3680680319136354E+00 a       745     0    25     1    25
  3.9067155540432893E+01 a       746     0    25     1    26
 -6.6678180301588768E+00 a       747     0    25     1    27
 -1.3630940377443439E+01 a       748     0    25     1    28
  2.8098176768740029E+00 a       749     0    25     1    29
 -1.0910350634318002E+01 a       750     0    25     1    30
  3.4676655449949841E+01 a       751     0    26     1     1
 -1.4942436744047800E+01 a       752     0    26     1     2
  2.5452130800142778E+00 a       753     0    26     1     3
 -2.6971835201804972E-02 a       754     0    26     1     4
  2.4653348426013260E+00 a       755     0    26     1     5
  5.3583896183472546E-01 a       756     0    26     1     6
  3.9778851558704972E+01 a       757     0    26     1     7
 -1.1904690271785421E+01 a       758     0    26     1     8
 -3.4574129521106421E+01 a       759     0    26     1     9
 -9.4342404488569684E+00 a       760     0    26     1    10
  1.1380866532946410E+01 a       761     0    26     1    11
 -1.6951271603134703E+01 a       762     0    26     1    12
 -2.9153570498189540E+00 a       763     0    26     1    13
 -1.7937794138864053E+01 a       764     0    26     1    14
 -2.7434729889850573E+01 a       765     0    26     1    15
 -1.9578107901678259E+00 a       766     0    26     1    16
 -1.0486658628001324E+01 a       767     0    26     1    17
  9.7893383379928167E+00 a       768     0    26     1    18
  1.4146619136443828E+01 a       769     0    26     1    19
  5.8578024036121960E+01 a       770     0    26     1    20
  3.3369788447845070E+00 a       771     0    26     1    21
  5.2080930690870005E+01 a       772     0    26     1    22
 -3.8090655926428796E-01 a       773     0    26     1    23
  5.3460247079511696E+01 a       774     0    26     1    24
  5.9678886269350393E+01 a       775     0    26     1    25
 -7.1101429666615052E+00 a       776     0    26     1    26
 -1.4778925357625699E+01 a       777     0    26     1    27
  2.9077458854889535E+01 a       778     0    26     1    28
  1.9257048639798282E+00 a       779     0    26     1    29
  3.7442665752502300E+01 a       780     0    26     1    30
 -9.6257864675421647E+00 a       781     0    27     1     1
  1.3156717891124853E+01 a       782     0    27     1     2
 -1.6704879925169507E+01 a       783     0    27     1     3
  6.6302077233287662E+00 a       784     0    27     1     4
 -1.2229199353322825E+01 a       785     0    27     1     5
 -7.3171931268096992E+00 a       786     0    27     1     6
 -1.5827101825193122E+01 a       787     0    27     1     7
  2.0451310601139582E+01 a       788     0    27     1     8
  1.1984208152990185E+01 a       789     0    27     1     9
  3.9547039756943264E-01 a       790     0    27     1    10
 -2.2876349510698653E+00 a       791     0    27     1    11
  1.2075191867845973E+01 a       792     0    27     1    12
  1.1028808594914427E+01 a       793     0    27     1    13
  2.1555435619098684E+01 a       794     0    27     1    14
  1.0862842822885591E+01 a       795     0    27     1    15
  1.9285765576920731E+01 a       796     0    27     1    16
 -1.4008494767960217E+01 a       797     0    27     1    17
  1.5174195457566045E+01 a       798     0    27     1    18
 -5.8552080374671944E-01 a       799     0    27     1    19
  7.4339030291037353E+00 a       800     0    27     1    20
 -2.3402429956883626E+01 a       801     0    27     1    21
 -8.0017241436693727E+00 a       802     0    27     1    22
 -2.8767932684083695E+00 a       803     0    27     1    23
 -5.9336087453379296E+00 a       804     0    27     1    24
  1.1805268916116649E+01 a       805     0    27     1    25
 -1.6938915346067930E+01 a       806     0    27     1    26
 -5.6691154439491989E+00 a       807     0    27     1    27
  1.0262612299648826E+01 a       808     0    27     1    28
 -1.9487889159008753E+00 a       809     0    27     1    29
  3.3048899124792959E+00 a       810     0    27     1    30
 -1.8765194329940968E+01 a       811     0    28     1     1
  2.4173958998843691E+01 a       812     0    28     1     2
  2.9364116580917759E+01 a       813     0    28     1     3
  2.6288506593499278E+01 a       814     0    28     1     4
  1.0964644320362877E+00 a       815     0    28     1     5
 -2.1431305123492219E+01 a       816     0    28     1     6
 -1.7451415051361210E-01 a       817     0    28     1     7
  1.9526968865709815E+01 a       818     0    28     1     8
 -6.1386150380427964E+01 a       819     0    28     1     9
 -2.9263825573928251E+01 a       820     0    28     1    10
 -1.2989281257704208E+01 a       821     0    28     1    11
 -7.4392269006175793E+00 a       822     0    28     1    12
 -1.9457021569327789E+01 a       823     0    28     1    13
  1.4145371439969916E+01 a       824     0    28     1    14
  3.5285386995334072E+01 a       825     0    28     1    15
  2.0110508901221764E+00 a       826     0    28     1    16
 -1.0883932777782180E+01 a       827     0    28     1    17
 -1.3645033765809677E+01 a       828     0    28     1    18
  1.4142720822083795E+01 a       829     0    28     1    19
 -2.4344300685532502E+01 a       830     0    28     1    20
  9.5383609491593080E-02 a       831     0    28     1    21
  4.6728874399319729E+00 a       832     0    28     1    22
  1.0483363515535229E+01 a       833     0    28     1    23
 -3.1605277401561505E+01 a       834     0    28     1    24
 -9.0151953908212299E+00 a       835     0    28     1    25
  3.2623803049206432E+00 a       836     0    28     1    26
  1.9482100131002323E+01 a       837     0    28     1    27
 -7.7443917360045402E+00 a       838     0    28     1    28
  1.7048005664593973E+01 a       839     0    28     1    29
  2.5042639878109572E+01 a       840     0    28     1    30
  3.0140285210404606E+01 a       841     0    29     1     1
  1.5598760346781605E+01 a       842     0    29     1     2
  9.7206084112431643E+00 a       843     0    29     1     3
  1.8039386376145064E+01 a       844     0    29     1     4
 -3.4415977214293207E+01 a       845     0    29     1     5
  6.3923673791303965E+00 a       846     0    29     1     6
 -3.6006442064730003E+01 a       847     0    29     1     7
 -1.6902224704773996E+01 a       848     0    29     1     8
 -1.8604123784968145E+00 a       849     0    29     1     9
 -1.5631202478017769E+00 a       850     0    29     1    10
 -1.8062609517518098E+01 a       851     0    29     1    11
 -9.5605821858067479E+00 a       852     0    29     1    12
  3.7105577473996618E+00 a       853     0    29     1    13
 -6.3631940677602010E+00 a       854     0    29     1    14
  2.5013743798419032E+01 a       855     0    29     1    15
 -7.1309442240344190E+00 a       856     0    29     1    16
 -3.4714849321652745E+00 a       857     0    29     1    17
 -5.0295105533572917E+00 a       858     0    29     1    18
 -9.4714630623640286E+00 a       859     0    29     1    19
 -1.3403435922007443E+01 a       860     0    29     1    20
  1.2859563402393530E+01 a       861     0    29     1    21
  2.5759533006433163E+01 a       862     0    29     1    22
  7.8360071256396644E+00 a       863     0    29     1    23
  3.0588978524230715E+01 a       864     0    29     1    24
 -4.3742221666243815E+00 a       865     0    29     1    25
 -6.2976478505648004E+00 a       866     0    29     1    26
  3.1891373451626347E+01 a       867     0    29     1    27
  1.8558266540563590E+01 a       868     0    29     1    28
 -5.6373540836839275E+00 a       869     0    29     1    29
  6.0534850063174206E+00 a       870     0    29     1    30
  1.0306896818270715E+01 a       871     0    30     1     1
  3.4153533454747937E+00 a       872     0    30     1     2
  2.7112828019430971E+01 a       873     0    30     1     3
 -6.6020517456574481E+00 a       874     0    30     1     4
 -2.3738015417273736E+01 a       875     0    30     1     5
 -1.6632560316964902E+01 a       876     0    30     1     6
 -1.7784674153020553E+01 a       877     0    30     1     7
  2.2432962477081997E+01 a       878     0    30     1     8
 -6.0032644851644061E+00 a       879     0    30     1     9
  2.7870171861118509E-01 a       880     0    30     1    10
 -2.6341168047764377E+01 a       881     0    30     1    11
  9.7375449514080548E-01 a       882     0    30     1    12
 -3.3872088960943366E+01 a       883     0    30     1    13
 -1.4107393342961896E+00 a       884     0    30     1    14
 -7.2473731586875818E+00 a       885     0    30     1    15
  1.4524918539788647E+01 a       886     0    30     1    16
 -1.1388552963384258E+01 a       887     0    30     1    17
  2.9267682704194524E+01 a       888     0    30     1    18
 -1.3220737550645316E+01 a       889     0    30     1    19
  5.6617649149854694E+00 a       890     0    30     1    20
 -1.1940944391500754E+01 a       891     0    30     1    21
  2.3386538839713523E+01 a       892     0    30     1    22
  6.0391227440107107E+00 a       893     0    30     1    23
 -4.0252460069411782E+01 a       894     0    30     1    24
 -3.8200477370830200E+01 a       895     0    30     1    25
  1.0879903391765383E+01 a       896     0    30     1    26
 -4.9559873329864851E-01 a       897     0    30     1    27
 -1.7618371334686586E+01 a       898     0    30     1    28
  4.3662179353149853E+00 a       899     0    30     1    29
  2.2717302529183971E+01 a       900     0    30     1    30
  1.4305049726478467E+01 a       901     0    31     1     1
 -3.2556116754811737E+00 a       902     0    31     1     2
  1.6088357888661295E+00 a       903     0    31     1     3
 -5.4947163382437414E-01 a       904     0    31     1     4
 -1.1505864302526165E+01 a       905     0    31     1     5
 -6.8198757714303069E+00 a       906     0    31     1     6
 -2.1506655183895496E+01 a       907     0    31     1     7
  1.0172833991146721E+01 a       908     0    31     1     8
 -4.1236731353414635E+00 a       909     0    31     1     9
  2.3085399066277628E+00 a       910     0    31     1    10
 -1.2549090632190753E+01 a       911     0    31     1    11
 -1.9894733315200419E+01 a       912     0    31     1    12
  1.8506243750801159E+00 a       913     0    31     1    13
 -7.8068007839910214E+00 a       914     0    31     1    14
  2.2117063422304206E+01 a       915     0    31     1    15
 -1.3025307598607309E+01 a       916     0    31     1    16
 -2.6564833353136366E+00 a       917     0    31     1    17
  2.0103371893554154E+01 a       918     0    31     1    18
 -2.8549781422937919E+00 a       919     0    31     1    19
 -2.4935744606395329E+00 a       920     0    31     1    20
  8.4061937936431761E+00 a       921     0    31     1    21
 -3.7053002677782381E+00 a       922     0    31     1    22
  1.6865588574280853E+01 a       923     0    31     1    23
  1.5294013354255687E+00 a       924     0    31     1    24
 -8.0959129048105698E+00 a       925     0    31     1    25
 -1.1046975077283346E+01 a       926     0    31     1    26
  9.3831036732905346E+00 a       927     0    31     1    27
 -9.2855506318132957E+00 a       928     0    31     1    28
 -4.1130537028040166E+00 a       929     0    31     1    29
  1.1314045653975295E+01 a       930     0    31     1    30
 -2.3256549788035798E+01 a       931     0    32     1     1
  2.5632325184395230E+00 a       932     0    32     1     2
 -1.7665111855807023E+01 a       933     0    32     1     3
  2.4853127198597318E+00 a       934     0    32     1     4
 -3.7523970828842828E+01 a       935     0    32     1     5
  8.4136511471754272E+00 a       936     0    32     1     6
 -2.3451770734995513E+01 a       937     0    32     1     7
  9.1594002237304899E+00 a       938     0    32     1     8
  1.9779095512083291E+01 a       939     0    32     1     9
  3.2171462962991704E+01 a       940     0    32     1    10
 -2.3580825161075545E+00 a       941     0    32     1    11
 -9.7540337656302079E+00 a       942     0    32     1    12
  1.0435862706831704E+01 a       943     0    32     1    13
  3.3429403607332802E+01 a       944     0    32     1    14
  1.3384544517545132E+01 a       945     0    32     1    15
  1.0202480563190790E+01 a       946     0    32     1    16
  2.0162628278423043E+01 a       947     0    32     1    17
 -3.5011266709939628E+00 a       948     0    32     1    18
  1.4088616684233282E+01 a       949     0    32     1    19
  4.6577791103869863E+00 a       950     0    32     1    20
  8.1208259717965579E+00 a       951     0    32     1    21
 -3.0122144999937330E+01 a       952     0    32     1    22
 -6.7283034666929398E-01 a       953     0    32     1    23
 -2.7325232977544960E+01 a       954     0    32     1    24
 -1.2662431856808185E+01 a       955     0    32     1    25
  3.5197827807938509E+01 a       956     0    32     1    26
  1.1660372548629748E+01 a       957     0    32     1    27
 -1.9786386252342332E+01 a       958     0    32     1    28
 -1.3950640873606888E+01 a       959     0    32     1    29
 -2.4613093890493523E+01 a       960     0    32     1    30
  8.5001728451517806E+00 a       961     0    33     1     1
 -2.3014116032236501E+01 a       962     0    33     1     2
  2.5565888986304111E+00 a       963     0    33     1     3
  6.4574286121252369E+00 a       964     0    33     1     4
 -1.0160121309023696E+01 a       965     0    33     1     5
 -2.1048978148327310E-01 a       966     0    33     1     6
  1.2910101058591479E+01 a       967     0    33     1     7
 -2.0406763683119834E+01 a       968     0    33     1     8
  9.4561982573804060E-01 a       969     0    33     1     9
  2.5970248388581654E+00 a       970     0    33     1    10
  6.4233073224052992E+00 a       971     0    33     1    11
 -3.0292185144795965E+01 a       972     0    33     1    12
  2.1550649234293093E+01 a       973     0    33     1    13
 -2.7339392096206311E+01 a       974     0    33     1    14
 -4.7242672950191675E+00 a       975     0    33     1    15
 -1.8338828487434661E+01 a       976     0    33     1    16
  6.8591182109101467E+00 a       977     0    33     1    17
 -8.6680883528758095E+00 a       978     0    33     1    18
 -1.5009699419042324E+01 a       979     0    33     1    19
  1.8522135513545599E+01 a       980     0    33     1    20
 -8.7983102445385253E+00 a       981     0    33     1    21
  4.1027721085921378E+01 a       982     0    33     1    22
 -1.7958255982693057E+01 a       983     0    33     1    23
  3.6714331221287360E+01 a       984     0    33     1    24
  3.0128360494347302E+01 a       985     0    33     1    25
  3.5409803939267846E+01 a       986     0    33     1    26
 -2.5875135999681835E+00 a       987     0    33     1    27
  8.5919245258780119E+00 a       988     0    33     1    28
 -3.7835524108509517E+00 a       989     0    33     1    29
  7.9147989355857158E+00 a       990     0    33     1    30
  7.3772469577013879E+00 a       991     0    34     1     1
  9.9685271547133159E-01 a       992     0    34     1     2
  2.0769767773387047E+00 a       993     0    34     1     3
  2.2041095498653299E+01 a       994     0    34     1     4
  2.6768469654287022E+00 a       995     0    34     1     5
  2.7747976844474195E+01 a       996     0    34     1     6
 -3.0501163475066497E+00 a       997     0    34     1     7
 -3.8803369435916046E+01 a       998     0    34     1     8
  3.5381441785334239E+01 a       999     0    34     1     9
 -3.1016597366469663E+00 a      1000     0    34     1    10
  7.5726443596573088E+00 a      1001     0    34     1    11
 -3.6306230946744535E+01 a      1002     0    34     1    12
 -6.3472716038221479E+00 a      1003     0    34     1    13
 -1.5752677959537682E+01 a      1004     0    34     1    14
  2.5437126295568859E+01 a      1005     0    34     1    15
 -1.9974576865613507E+01 a      1006     0    34     1    16
  2.6261235017357997E+01 a      1007     0    34     1    17
 -4.3760700782362349E+01 a      1008     0    34     1    18
  2.3440061878170059E+01 a      1009     0    34     1    19
 -2.1877855051585545E+01 a      1010     0    34     1    20
  2.7852609461996639E+01 a      1011     0    34     1    21
 -5.0025473466356260E+01 a      1012     0    34     1    22
  4.7507204866662454E+00 a      1013     0    34     1    23
  3.1371033580359555E+01 a      1014     0    34     1    24
  2.6204589950134135E+01 a      1015     0    34     1    25
  5.6992410793271580E+00 a      1016     0    34     1    26
 -2.6861185122905226E+01 a      1017     0    34     1    27
  1.9176441094434744E+00 a      1018     0    34     1    28
 -5.1975350269306482E+00 a      1019     0    34     1    29
 -1.9535023324754167E+01 a      1020     0    34     1    30
 -1.6704163630182276E+01 a      1021     0    35     1     1
 -2.4615015911538361E+01 a      1022     0    35     1     2
 -7.1301876415935395E+00 a      1023     0    35     1     3
  1.5330216811015658E+01 a      1024     0    35     1     4
  4.3788851102572167E+01 a      1025     0    35     1     5
 -9.4666390334164952E+00 a      1026     0    35     1     6
  2.9497406250188138E+01 a      1027     0    35     1     7
  8.9566932603220906E+00 a      1028     0    35     1     8
 -5.7258348600922115E-01 a      1029     0    35     1     9
 -1.1494871516693449E+01 a      1030     0    35     1    10
  2.2663698839862313E+01 a      1031     0    35     1    11
 -9.9270828679293164E+00 a      1032     0    35     1    12
 -1.3657594708620786E+00 a      1033     0    35     1    13
  6.9541158122052957E+00 a      1034     0    35     1    14
 -5.0240650672496812E+01 a      1035     0    35     1    15
  1.3861844240439860E+01 a      1036     0    35     1    16
  9.8112676237591430E+00 a      1037     0    35     1    17
  2.0997942642748639E+00 a      1038     0    35     1    18
  1.6555779760238668E+01 a      1039     0    35     1    19
  1.5713692318177982E+01 a      1040     0    35     1    20
 -1.1952906038912618E+01 a      1041     0    35     1    21
 -1.7889636286302267E+01 a      1042     0    35     1    22
 -4.4959226842705169E+00 a      1043     0    35     1    23
 -2.8719256940535978E+01 a      1044     0    35     1    24
  1.3269778693560607E+01 a      1045     0    35     1    25
  1.2883320138687193E+01 a      1046     0    35     1    26
